edge_id,edge_kind,mode,ts,hour,dow,is_weekend,rain,base_min,observed_min
rd_00843,road,road,2025-02-19T17:35:16,17.588,2,0,0,0.1472,0.2604
rd_00263,road,road,2025-02-19T17:35:39,17.594,2,0,0,0.9694,1.4007
rd_c_bs_s_2396434084,road,road,2025-02-19T17:35:42,17.595,2,0,0,0.0663,0.25
tr_metro_greenline_007,transit,metro,2025-02-19T17:36:29,17.608,2,0,0,2.701,2.8588
rd_00921,road,road,2025-02-19T17:36:34,17.61,2,0,0,0.1186,0.2787
rd_00387,road,road,2025-02-19T17:36:56,17.616,2,0,0,0.1476,0.277
rd_00192,road,road,2025-02-19T17:37:07,17.619,2,0,0,0.3205,0.5813
rd_00406,road,road,2025-02-19T17:37:07,17.619,2,0,0,0.3804,0.7675
rd_00151,road,road,2025-02-19T17:37:12,17.62,2,0,0,0.261,0.5145
rd_00737,road,road,2025-02-19T17:37:45,17.629,2,0,0,0.018,0.25
tr_bus_169_010,transit,bus,2025-02-19T17:38:04,17.635,2,0,0,2.677,6.1533
rd_01092,road,road,2025-02-19T17:38:24,17.64,2,0,0,0.5203,0.8676
rd_00624,road,road,2025-02-19T17:38:30,17.642,2,0,0,0.4698,0.9283
rd_00943,road,road,2025-02-19T17:38:42,17.645,2,0,0,0.1626,0.3246
rd_00109,road,road,2025-02-19T17:38:50,17.647,2,0,0,0.4348,0.7864
rd_00634,road,road,2025-02-19T17:38:58,17.65,2,0,0,0.2312,0.4614
tr_bus_tr12_019,transit,bus,2025-02-19T17:40:04,17.668,2,0,0,2.252,4.4346
tr_bus_k1_009,transit,bus,2025-02-19T17:40:36,17.677,2,0,0,3.843,5.5902
rd_00223,road,road,2025-02-19T17:40:41,17.678,2,0,0,0.0921,0.25
rd_c_bs__11897220036,road,road,2025-02-19T17:41:03,17.684,2,0,0,0.7065,1.2736
rd_00456,road,road,2025-02-19T17:41:19,17.689,2,0,0,1.0368,1.6469
rd_00487,road,road,2025-02-19T17:41:30,17.692,2,0,0,0.0135,0.25
rd_01143,road,road,2025-02-19T17:42:06,17.702,2,0,0,0.1381,0.269
tr_bus_401n_026,transit,bus,2025-02-19T17:42:33,17.709,2,0,0,1.505,2.7535
rd_00184,road,road,2025-02-19T17:42:45,17.713,2,0,0,0.7934,1.6763
rd_00642,road,road,2025-02-19T17:42:46,17.713,2,0,0,0.0112,0.25
rd_00281,road,road,2025-02-19T17:43:20,17.722,2,0,0,0.1682,0.4117
rd_00358,road,road,2025-02-19T17:43:27,17.724,2,0,0,1.2065,1.9907
rd_00416,road,road,2025-02-19T17:43:46,17.73,2,0,0,0.0282,0.25
rd_01041,road,road,2025-02-19T17:43:48,17.73,2,0,0,1.6268,3.2651
tr_metro_greenline_000,transit,metro,2025-02-19T17:44:14,17.737,2,0,0,3.004,3.3101
tr_bus_401n_019,transit,bus,2025-02-19T17:44:32,17.742,2,0,0,1.516,3.2771
rd_01213,road,road,2025-02-19T17:44:34,17.743,2,0,0,0.0304,0.25
tr_bus_k4_018,transit,bus,2025-02-19T17:45:08,17.752,2,0,0,3.143,6.3659
rd_c_bs__10076263541,road,road,2025-02-19T17:45:15,17.754,2,0,0,0.0447,0.25
rd_c_pl_anagar_100ft,road,road,2025-02-19T17:45:16,17.755,2,0,0,0.0558,0.25
rd_00899,road,road,2025-02-19T17:45:33,17.759,2,0,0,0.079,0.25
rd_c_bs_s_6210612231,road,road,2025-02-19T17:45:34,17.76,2,0,0,0.0621,0.25
tr_bus_tr12_020,transit,bus,2025-02-19T17:45:36,17.76,2,0,0,3.179,6.683
rd_c_ms_ms_trinity,road,road,2025-02-19T17:45:45,17.763,2,0,0,0.1977,0.3237
rd_00474,road,road,2025-02-19T17:45:52,17.765,2,0,0,0.0485,0.25
tr_bus_342f_002,transit,bus,2025-02-19T17:46:01,17.767,2,0,0,2.258,3.8384
tr_bus_k4_003,transit,bus,2025-02-19T17:46:35,17.776,2,0,0,2.068,4.2318
rd_c_bs_s_2406089988,road,road,2025-02-19T17:47:04,17.785,2,0,0,0.4008,0.8489
rd_c_bs_s_6210612248,road,road,2025-02-19T17:48:30,17.809,2,0,0,0.0417,0.25
rd_00917,road,road,2025-02-19T17:49:08,17.819,2,0,0,0.1642,0.2986
rd_00035,road,road,2025-02-19T17:49:12,17.82,2,0,0,0.0374,0.25
rd_c_ms_onal_college,road,road,2025-02-19T17:49:18,17.822,2,0,0,0.2235,0.4784
rd_01109,road,road,2025-02-19T17:49:27,17.824,2,0,0,0.1731,0.4255
rd_01016,road,road,2025-02-19T17:49:28,17.825,2,0,0,1.2859,1.925
rd_00666,road,road,2025-02-19T17:49:53,17.832,2,0,0,0.0346,0.25
rd_01197,road,road,2025-02-19T17:49:58,17.833,2,0,0,0.6658,0.9846
rd_00827,road,road,2025-02-19T17:50:05,17.835,2,0,0,1.0971,2.3829
rd_00210,road,road,2025-02-19T17:50:18,17.839,2,0,0,0.0384,0.25
rd_c_bs_bs_298831024,road,road,2025-02-19T17:50:25,17.84,2,0,0,0.1512,0.25
rd_00647,road,road,2025-02-19T17:50:29,17.841,2,0,0,0.0214,0.25
rd_00662,road,road,2025-02-19T17:50:53,17.848,2,0,0,0.1053,0.25
rd_01222,road,road,2025-02-19T17:50:57,17.849,2,0,0,1.0796,2.5528
rd_00918,road,road,2025-02-19T17:51:19,17.855,2,0,0,1.436,2.3112
tr_bus_342f_007,transit,bus,2025-02-19T17:51:30,17.858,2,0,0,2.59,4.3337
rd_00282,road,road,2025-02-19T17:51:35,17.86,2,0,0,0.0924,0.25
rd_c_bs_s_1471687832,road,road,2025-02-19T17:51:47,17.863,2,0,0,0.1089,0.25
rd_00291,road,road,2025-02-19T17:51:55,17.865,2,0,0,0.3224,0.6228
rd_00261,road,road,2025-02-19T17:51:57,17.866,2,0,0,0.0201,0.25
rd_00966,road,road,2025-02-19T17:52:10,17.87,2,0,0,1.308,2.7041
rd_00434,road,road,2025-02-19T17:52:11,17.87,2,0,0,0.0668,0.25
rd_01135,road,road,2025-02-19T17:52:21,17.873,2,0,0,0.413,0.8548
rd_00819,road,road,2025-02-19T17:52:26,17.874,2,0,0,0.049,0.25
rd_00049,road,road,2025-02-19T17:52:40,17.878,2,0,0,0.2316,0.4398
rd_00911,road,road,2025-02-19T17:53:38,17.894,2,0,0,1.5192,2.2632
rd_00218,road,road,2025-02-19T17:53:53,17.898,2,0,0,0.1217,0.25
rd_01054,road,road,2025-02-19T17:54:41,17.912,2,0,0,0.1311,0.25
rd_00454,road,road,2025-02-19T17:55:06,17.919,2,0,0,0.0536,0.25
rd_00161,road,road,2025-02-19T17:55:39,17.928,2,0,0,0.0295,0.25
rd_01180,road,road,2025-02-19T17:55:58,17.933,2,0,0,1.7197,3.1675
rd_00169,road,road,2025-02-19T17:55:59,17.933,2,0,0,0.0404,0.25
tr_bus_342f_020,transit,bus,2025-02-19T17:55:59,17.933,2,0,0,4.132,6.4021
rd_01235,road,road,2025-02-19T17:56:00,17.933,2,0,0,0.1217,0.2803
rd_00703,road,road,2025-02-19T17:56:01,17.934,2,0,0,0.324,0.5871
rd_c_bs_s_9814659994,road,road,2025-02-19T17:57:07,17.952,2,0,0,0.0504,0.25
rd_00794,road,road,2025-02-19T17:57:11,17.953,2,0,0,0.9824,2.0301
rd_00717,road,road,2025-02-19T17:57:43,17.962,2,0,0,0.0426,0.25
rd_01152,road,road,2025-02-19T17:57:50,17.964,2,0,0,0.1541,0.3013
rd_00261,road,road,2025-02-19T17:58:02,17.967,2,0,0,0.0201,0.25
tr_bus_500l_029,transit,bus,2025-02-19T17:58:18,17.972,2,0,0,4.017,6.0721
rd_00853,road,road,2025-02-19T17:58:24,17.974,2,0,0,1.7085,3.5209
rd_01197,road,road,2025-02-19T17:58:37,17.977,2,0,0,0.6658,1.3475
rd_00921,road,road,2025-02-19T17:59:05,17.985,2,0,0,0.1186,0.25
rd_01123,road,road,2025-02-19T17:59:19,17.989,2,0,0,0.1821,0.3331
rd_00170,road,road,2025-02-19T17:59:21,17.989,2,0,0,0.0796,0.25
rd_00585,road,road,2025-02-19T17:59:21,17.989,2,0,0,0.0463,0.25
rd_00355,road,road,2025-02-19T17:59:44,17.996,2,0,0,0.0248,0.25
rd_00944,road,road,2025-02-19T17:59:55,17.999,2,0,0,0.1636,0.3229
rd_00651,road,road,2025-02-19T17:59:57,17.999,2,0,0,0.0282,0.25
rd_00689,road,road,2025-02-19T17:59:58,18.0,2,0,0,0.0219,0.25
rd_00720,road,road,2025-02-19T18:00:00,18.0,2,0,0,0.3441,0.5399
tr_bus_75b_015,transit,bus,2025-02-19T18:00:05,18.002,2,0,0,2.824,4.8636
rd_00458,road,road,2025-02-19T18:00:12,18.004,2,0,0,0.0776,0.25
rd_00409,road,road,2025-02-19T18:01:14,18.021,2,0,0,0.0418,0.25
rd_00890,road,road,2025-02-19T18:01:30,18.025,2,0,0,0.5344,0.9605
tr_bus_171g_016,transit,bus,2025-02-19T18:01:46,18.03,2,0,0,2.416,4.1382
tr_bus_342f_000,transit,bus,2025-02-19T18:02:08,18.036,2,0,0,6.973,12.3598
rd_00220,road,road,2025-02-19T18:02:13,18.037,2,0,0,0.0183,0.25
rd_01038,road,road,2025-02-19T18:02:48,18.047,2,0,0,0.9794,2.2427
rd_00942,road,road,2025-02-19T18:02:52,18.048,2,0,0,0.1338,0.3077
rd_00148,road,road,2025-02-19T18:03:02,18.051,2,0,0,0.5524,1.2465
rd_00276,road,road,2025-02-19T18:03:31,18.059,2,0,0,0.5173,0.9985
rd_00915,road,road,2025-02-19T18:03:46,18.063,2,0,0,0.6387,1.2213
rd_00181,road,road,2025-02-19T18:03:55,18.065,2,0,0,2.2272,4.1672
rd_01040,road,road,2025-02-19T18:04:08,18.069,2,0,0,1.654,3.8881
rd_c_pl_s_university,road,road,2025-02-19T18:04:10,18.069,2,0,0,0.6282,1.2485
rd_01093,road,road,2025-02-19T18:04:28,18.074,2,0,0,1.0497,2.5396
rd_c_bs_s_6210612231,road,road,2025-02-19T18:04:46,18.079,2,0,0,0.0621,0.25
tr_bus_201g_007,transit,bus,2025-02-19T18:04:49,18.081,2,0,0,1.721,2.8155
tr_bus_k1_009,transit,bus,2025-02-19T18:05:06,18.085,2,0,0,3.843,6.972
rd_00207,road,road,2025-02-19T18:05:11,18.087,2,0,0,0.0898,0.25
rd_00810,road,road,2025-02-19T18:05:36,18.093,2,0,0,0.6283,1.4599
rd_01198,road,road,2025-02-19T18:06:10,18.103,2,0,0,0.0714,0.25
tr_bus_k4_021,transit,bus,2025-02-19T18:06:12,18.104,2,0,0,2.111,3.6888
tr_bus_60a_002,transit,bus,2025-02-19T18:06:15,18.104,2,0,0,2.97,4.5514
rd_00030,road,road,2025-02-19T18:06:30,18.108,2,0,0,0.2102,0.5472
rd_00552,road,road,2025-02-19T18:06:41,18.112,2,0,0,0.0946,0.25
tr_bus_171g_014,transit,bus,2025-02-19T18:07:31,18.125,2,0,0,3.242,6.2115
rd_01039,road,road,2025-02-19T18:07:51,18.131,2,0,0,1.1033,2.5203
tr_bus_v500ck_009,transit,bus,2025-02-19T18:08:05,18.135,2,0,0,1.721,2.6295
tr_bus_tr12_002,transit,bus,2025-02-19T18:08:07,18.135,2,0,0,2.335,5.3727
rd_01094,road,road,2025-02-19T18:08:24,18.14,2,0,0,0.513,1.198
tr_bus_169_004,transit,bus,2025-02-19T18:08:25,18.141,2,0,0,2.824,6.1789
tr_bus_60a_017,transit,bus,2025-02-19T18:08:31,18.142,2,0,0,4.557,11.2869
tr_metro_purpleline_016,transit,metro,2025-02-19T18:08:44,18.146,2,0,0,2.57,2.7938
rd_00871,road,road,2025-02-19T18:09:56,18.166,2,0,0,0.4026,0.7831
rd_00428,road,road,2025-02-19T18:10:11,18.17,2,0,0,0.008,0.25
rd_01078,road,road,2025-02-19T18:10:19,18.172,2,0,0,0.0894,0.25
rd_01163,road,road,2025-02-19T18:10:29,18.175,2,0,0,0.0653,0.25
tr_bus_k1_006,transit,bus,2025-02-19T18:11:06,18.185,2,0,0,5.397,8.6586
rd_00972,road,road,2025-02-19T18:11:56,18.199,2,0,0,0.4046,0.6414
rd_c_bs_s_1467246058,road,road,2025-02-19T18:12:11,18.203,2,0,0,0.1263,0.25
rd_00868,road,road,2025-02-19T18:12:41,18.211,2,0,0,0.6482,1.46
tr_bus_60a_015,transit,bus,2025-02-19T18:12:42,18.212,2,0,0,2.778,7.3537
rd_00664,road,road,2025-02-19T18:13:21,18.223,2,0,0,0.01,0.25
rd_01154,road,road,2025-02-19T18:13:23,18.223,2,0,0,0.4327,0.7944
tr_bus_169_027,transit,bus,2025-02-19T18:14:07,18.235,2,0,0,1.212,2.164
rd_00020,road,road,2025-02-19T18:14:11,18.237,2,0,0,0.7134,1.5622
rd_c_bs_s_3170454889,road,road,2025-02-19T18:14:37,18.244,2,0,0,0.0714,0.25
tr_bus_tr12_025,transit,bus,2025-02-19T18:15:03,18.251,2,0,0,1.565,3.2045
rd_00204,road,road,2025-02-19T18:15:12,18.253,2,0,0,0.24,0.5857
rd_01153,road,road,2025-02-19T18:15:33,18.259,2,0,0,0.66,0.9851
tr_bus_k4_006,transit,bus,2025-02-19T18:16:24,18.274,2,0,0,2.947,5.8029
rd_c_bs_s_4546441991,road,road,2025-02-19T18:16:34,18.276,2,0,0,0.03,0.25
rd_00486,road,road,2025-02-19T18:16:52,18.281,2,0,0,0.4681,0.8795
rd_00980,road,road,2025-02-19T18:17:12,18.287,2,0,0,0.2984,0.5944
rd_00143,road,road,2025-02-19T18:17:44,18.296,2,0,0,0.2923,0.4725
rd_01130,road,road,2025-02-19T18:17:50,18.297,2,0,0,0.2389,0.434
tr_bus_342f_014,transit,bus,2025-02-19T18:18:08,18.302,2,0,0,2.598,5.1454
tr_bus_176_014,transit,bus,2025-02-19T18:18:37,18.31,2,0,0,1.505,3.1863
rd_00520,road,road,2025-02-19T18:18:39,18.311,2,0,0,0.0832,0.25
rd_00447,road,road,2025-02-19T18:18:48,18.313,2,0,0,0.0118,0.25
rd_00832,road,road,2025-02-19T18:18:50,18.314,2,0,0,0.403,0.803
rd_c_bs_s_9910066832,road,road,2025-02-19T18:19:03,18.318,2,0,0,0.0336,0.25
rd_00230,road,road,2025-02-19T18:19:25,18.324,2,0,0,0.3547,0.8174
rd_00393,road,road,2025-02-19T18:19:43,18.329,2,0,0,0.0279,0.25
tr_bus_tr12_008,transit,bus,2025-02-19T18:19:47,18.33,2,0,0,3.185,5.5482
rd_00782,road,road,2025-02-19T18:19:48,18.33,2,0,0,0.3655,0.7748
rd_00729,road,road,2025-02-19T18:19:51,18.331,2,0,0,0.4668,1.1014
rd_01151,road,road,2025-02-19T18:20:08,18.336,2,0,0,0.9286,1.6948
rd_c_ms_s_btm_layout,road,road,2025-02-19T18:20:35,18.343,2,0,0,0.0615,0.25
tr_bus_v500ck_007,transit,bus,2025-02-19T18:20:35,18.343,2,0,0,3.365,7.0522
rd_01110,road,road,2025-02-19T18:20:43,18.345,2,0,0,0.2073,0.5626
rd_00510,road,road,2025-02-19T18:20:45,18.346,2,0,0,0.1085,0.25
rd_00698,road,road,2025-02-19T18:21:01,18.351,2,0,0,0.0541,0.25
tr_bus_171g_013,transit,bus,2025-02-19T18:21:49,18.364,2,0,0,2.876,5.2013
rd_01077,road,road,2025-02-19T18:21:51,18.364,2,0,0,0.6886,1.2784
rd_00113,road,road,2025-02-19T18:21:54,18.365,2,0,0,0.1806,0.3876
tr_bus_176_009,transit,bus,2025-02-19T18:21:55,18.366,2,0,0,2.634,6.73
rd_c_bs_s_2405375289,road,road,2025-02-19T18:22:19,18.372,2,0,0,0.066,0.25
tr_bus_169_007,transit,bus,2025-02-19T18:22:25,18.374,2,0,0,2.764,7.8814
rd_c_bs__10043935990,road,road,2025-02-19T18:22:35,18.377,2,0,0,0.03,0.25
rd_00818,road,road,2025-02-19T18:22:52,18.381,2,0,0,0.1615,0.2976
tr_bus_500l_011,transit,bus,2025-02-19T18:23:01,18.384,2,0,0,3.099,5.6072
rd_00064,road,road,2025-02-19T18:23:06,18.385,2,0,0,0.2496,0.5163
tr_bus_k4_019,transit,bus,2025-02-19T18:23:08,18.386,2,0,0,2.127,2.979
tr_bus_60a_014,transit,bus,2025-02-19T18:23:10,18.386,2,0,0,2.077,4.8525
rd_c_bs_s_1568922532,road,road,2025-02-19T18:23:14,18.387,2,0,0,0.0906,0.25
rd_01019,road,road,2025-02-19T18:23:15,18.388,2,0,0,1.0174,1.5217
rd_00017,road,road,2025-02-19T18:23:29,18.391,2,0,0,0.0551,0.25
rd_00192,road,road,2025-02-19T18:23:38,18.394,2,0,0,0.3205,0.5842
rd_c_bs_s_6222268366,road,road,2025-02-19T18:23:44,18.396,2,0,0,0.2259,0.5048
rd_00682,road,road,2025-02-19T18:24:11,18.403,2,0,0,0.0361,0.25
rd_00239,road,road,2025-02-19T18:24:14,18.404,2,0,0,0.1462,0.3803
rd_c_bs_s_2512566325,road,road,2025-02-19T18:24:32,18.409,2,0,0,0.1812,0.3644
rd_00150,road,road,2025-02-19T18:24:37,18.41,2,0,0,0.018,0.25
tr_bus_60a_014,transit,bus,2025-02-19T18:24:40,18.411,2,0,0,2.077,4.6422
rd_00305,road,road,2025-02-19T18:25:03,18.418,2,0,0,0.4317,0.8925
rd_01128,road,road,2025-02-19T18:25:20,18.422,2,0,0,0.1373,0.291
rd_00042,road,road,2025-02-19T18:25:36,18.427,2,0,0,0.3636,0.6918
tr_bus_500l_007,transit,bus,2025-02-19T18:25:36,18.427,2,0,0,3.365,5.1929
rd_c_bs_bs_573433441,road,road,2025-02-19T18:26:29,18.442,2,0,0,0.2655,0.5551
tr_bus_tr12_024,transit,bus,2025-02-19T18:26:42,18.445,2,0,0,1.499,3.7468
rd_01236,road,road,2025-02-19T18:27:38,18.461,2,0,0,1.1178,2.1413
rd_c_bs_s_5484245021,road,road,2025-02-19T18:27:39,18.461,2,0,0,0.0453,0.25
rd_00860,road,road,2025-02-19T18:28:00,18.467,2,0,0,0.4895,0.905
rd_01029,road,road,2025-02-19T18:28:39,18.478,2,0,0,0.0781,0.25
rd_00921,road,road,2025-02-19T18:28:51,18.481,2,0,0,0.1186,0.25
tr_bus_342f_008,transit,bus,2025-02-19T18:28:54,18.482,2,0,0,2.175,4.1928
rd_00761,road,road,2025-02-19T18:28:59,18.483,2,0,0,0.216,0.405
rd_00287,road,road,2025-02-19T18:29:18,18.488,2,0,0,0.0345,0.25
rd_00394,road,road,2025-02-19T18:29:36,18.494,2,0,0,0.0303,0.25
rd_c_bs_s_1806969494,road,road,2025-02-19T18:29:49,18.497,2,0,0,0.06,0.25
rd_c_bs_s_9930197146,road,road,2025-02-19T18:30:00,18.5,2,0,0,0.0561,0.25
rd_01127,road,road,2025-02-19T18:30:14,18.504,2,0,0,1.7378,3.4494
rd_00169,road,road,2025-02-19T18:30:26,18.507,2,0,0,0.0404,0.25
rd_01102,road,road,2025-02-19T18:30:46,18.513,2,0,0,0.4602,1.2488
tr_bus_342f_013,transit,bus,2025-02-19T18:30:49,18.514,2,0,0,4.623,9.0246
rd_01145,road,road,2025-02-19T18:31:12,18.52,2,0,0,0.251,0.4147
rd_00594,road,road,2025-02-19T18:31:19,18.522,2,0,0,0.0182,0.25
rd_00445,road,road,2025-02-19T18:31:23,18.523,2,0,0,0.1857,0.3805
tr_bus_v500ck_017,transit,bus,2025-02-19T18:31:48,18.53,2,0,0,6.705,12.4464
rd_c_bs_s_6495482468,road,road,2025-02-19T18:33:27,18.558,2,0,0,0.1731,0.2939
rd_c_ms_yanna_railwa,road,road,2025-02-19T18:33:52,18.565,2,0,0,0.2487,0.501
rd_00198,road,road,2025-02-19T18:33:53,18.565,2,0,0,0.7512,1.4363
tr_bus_500l_028,transit,bus,2025-02-19T18:34:06,18.569,2,0,0,7.165,13.2208
rd_00843,road,road,2025-02-19T18:34:07,18.569,2,0,0,0.1472,0.2983
tr_bus_500l_025,transit,bus,2025-02-19T18:34:07,18.569,2,0,0,1.842,3.1393
rd_c_bs_bs_296030032,road,road,2025-02-19T18:34:20,18.572,2,0,0,0.0429,0.25
tr_bus_500l_019,transit,bus,2025-02-19T18:34:25,18.574,2,0,0,2.813,5.4006
rd_00833,road,road,2025-02-19T18:34:32,18.576,2,0,0,0.3624,0.6514
rd_01082,road,road,2025-02-19T18:34:35,18.577,2,0,0,1.3559,2.7277
rd_c_pl_pl_home,road,road,2025-02-19T18:34:48,18.58,2,0,0,0.411,0.9174
rd_00745,road,road,2025-02-19T18:35:19,18.589,2,0,0,0.0344,0.25
rd_00797,road,road,2025-02-19T18:35:34,18.593,2,0,0,0.1351,0.293
tr_bus_176_002,transit,bus,2025-02-19T18:35:40,18.595,2,0,0,2.103,3.7674
rd_00888,road,road,2025-02-19T18:36:10,18.603,2,0,0,0.1564,0.296
rd_c_bs_s_1723844502,road,road,2025-02-19T18:36:38,18.611,2,0,0,0.18,0.3009
rd_00370,road,road,2025-02-19T18:36:54,18.615,2,0,0,0.0198,0.25
rd_01048,road,road,2025-02-19T18:36:59,18.617,2,0,0,0.988,1.7267
rd_00152,road,road,2025-02-19T18:37:33,18.626,2,0,0,0.0177,0.25
rd_00617,road,road,2025-02-19T18:37:58,18.633,2,0,0,0.0731,0.25
tr_bus_500l_021,transit,bus,2025-02-19T18:38:05,18.635,2,0,0,4.649,8.911
rd_00818,road,road,2025-02-19T18:38:18,18.638,2,0,0,0.1615,0.3444
tr_bus_v500ck_010,transit,bus,2025-02-19T18:38:32,18.642,2,0,0,3.73,7.3208
rd_01114,road,road,2025-02-19T18:38:44,18.646,2,0,0,0.338,0.7317
rd_01168,road,road,2025-02-19T18:39:05,18.652,2,0,0,0.7302,1.2791
tr_bus_k4_024,transit,bus,2025-02-19T18:39:06,18.652,2,0,0,4.733,8.318
rd_00850,road,road,2025-02-19T18:39:18,18.655,2,0,0,0.4574,0.6756
rd_00688,road,road,2025-02-19T18:39:30,18.658,2,0,0,0.0787,0.25
rd_00947,road,road,2025-02-19T18:39:46,18.663,2,0,0,1.0782,2.1506
rd_c_bs__10855370151,road,road,2025-02-19T18:40:15,18.671,2,0,0,0.03,0.25
rd_c_bs_s_1466857947,road,road,2025-02-19T18:40:24,18.673,2,0,0,0.03,0.25
rd_c_ms_endra_market,road,road,2025-02-19T18:40:36,18.677,2,0,0,0.1797,0.4099
rd_00271,road,road,2025-02-19T18:40:37,18.677,2,0,0,0.0608,0.25
rd_00375,road,road,2025-02-19T18:40:42,18.679,2,0,0,0.1068,0.25
rd_01087,road,road,2025-02-19T18:41:22,18.69,2,0,0,0.0947,0.25
rd_00538,road,road,2025-02-19T18:42:13,18.704,2,0,0,0.0245,0.25
tr_bus_500l_014,transit,bus,2025-02-19T18:42:15,18.704,2,0,0,2.887,4.4998
rd_00370,road,road,2025-02-19T18:42:21,18.706,2,0,0,0.0198,0.25
rd_00595,road,road,2025-02-19T18:43:01,18.717,2,0,0,0.0384,0.25
rd_00438,road,road,2025-02-19T18:43:50,18.731,2,0,0,0.0118,0.25
rd_00748,road,road,2025-02-19T18:43:54,18.732,2,0,0,0.3816,0.8957
tr_bus_401n_023,transit,bus,2025-02-19T18:44:01,18.734,2,0,0,1.788,4.07
rd_01024,road,road,2025-02-19T18:44:06,18.735,2,0,0,2.2408,4.3419
tr_bus_60a_021,transit,bus,2025-02-19T18:44:32,18.742,2,0,0,4.239,10.4738
rd_01229,road,road,2025-02-19T18:44:41,18.745,2,0,0,4.2506,9.6424
rd_00604,road,road,2025-02-19T18:44:49,18.747,2,0,0,0.0194,0.25
rd_00437,road,road,2025-02-19T18:45:12,18.753,2,0,0,0.0108,0.25
rd_c_bs__11417676432,road,road,2025-02-19T18:45:44,18.762,2,0,0,0.2877,0.4415
rd_00488,road,road,2025-02-19T18:45:52,18.765,2,0,0,0.0209,0.25
rd_00465,road,road,2025-02-19T18:45:53,18.765,2,0,0,0.0159,0.25
rd_00352,road,road,2025-02-19T18:46:25,18.774,2,0,0,0.0514,0.25
rd_00137,road,road,2025-02-19T18:46:27,18.774,2,0,0,0.1719,0.3324
rd_01160,road,road,2025-02-19T18:46:31,18.775,2,0,0,1.0308,1.894
rd_01227,road,road,2025-02-19T18:46:44,18.779,2,0,0,1.0046,2.2395
rd_c_bs_s_3299039166,road,road,2025-02-19T18:46:46,18.779,2,0,0,0.7104,1.3941
rd_c_bs_s_7156865447,road,road,2025-02-19T18:46:49,18.781,2,0,0,0.0417,0.25
rd_00859,road,road,2025-02-19T18:47:00,18.784,2,0,0,0.6118,1.2725
rd_00939,road,road,2025-02-19T18:47:02,18.784,2,0,0,1.839,4.4345
rd_00056,road,road,2025-02-19T18:47:18,18.788,2,0,0,0.0636,0.25
tr_bus_k1_005,transit,bus,2025-02-19T18:47:25,18.79,2,0,0,2.917,3.8872
rd_c_bs_s_6495482468,road,road,2025-02-19T18:47:31,18.792,2,0,0,0.1731,0.2595
rd_01159,road,road,2025-02-19T18:47:36,18.794,2,0,0,0.8049,1.5374
rd_c_bs_bs_316660381,road,road,2025-02-19T18:47:47,18.797,2,0,0,0.0999,0.25
rd_01196,road,road,2025-02-19T18:47:48,18.797,2,0,0,0.1971,0.4118
rd_00346,road,road,2025-02-19T18:48:41,18.812,2,0,0,0.0807,0.25
rd_00501,road,road,2025-02-19T18:48:52,18.815,2,0,0,0.5236,1.1962
rd_00109,road,road,2025-02-19T18:48:54,18.815,2,0,0,0.4348,0.7552
tr_bus_k1_001,transit,bus,2025-02-19T18:49:19,18.822,2,0,0,3.052,5.1822
rd_00733,road,road,2025-02-19T18:49:32,18.826,2,0,0,0.0174,0.25
tr_bus_tr12_016,transit,bus,2025-02-19T18:50:03,18.834,2,0,0,2.12,4.9074
tr_bus_169_011,transit,bus,2025-02-19T18:50:05,18.835,2,0,0,4.704,9.3663
rd_c_bs_bs_573433441,road,road,2025-02-19T18:50:27,18.841,2,0,0,0.2655,0.4788
tr_bus_201g_010,transit,bus,2025-02-19T18:50:41,18.845,2,0,0,1.897,4.3343
rd_00425,road,road,2025-02-19T18:51:19,18.855,2,0,0,2.9115,7.3462
rd_00949,road,road,2025-02-19T18:51:21,18.856,2,0,0,0.1573,0.3275
rd_00440,road,road,2025-02-19T18:51:40,18.861,2,0,0,0.1886,0.4377
rd_01124,road,road,2025-02-19T18:52:07,18.869,2,0,0,1.4506,2.5856
rd_00468,road,road,2025-02-19T18:52:26,18.874,2,0,0,0.0131,0.25
tr_bus_75b_000,transit,bus,2025-02-19T18:52:30,18.875,2,0,0,2.287,4.7999
rd_00802,road,road,2025-02-19T18:52:35,18.876,2,0,0,0.1824,0.4215
rd_00002,road,road,2025-02-19T18:53:08,18.886,2,0,0,0.1059,0.25
rd_00725,road,road,2025-02-19T18:54:00,18.9,2,0,0,0.0179,0.25
rd_01213,road,road,2025-02-19T18:54:03,18.901,2,0,0,0.0304,0.25
rd_c_ms_vijayanagara,road,road,2025-02-19T18:54:23,18.907,2,0,0,0.4113,0.7964
rd_01061,road,road,2025-02-19T18:54:27,18.908,2,0,0,0.4899,0.9666
rd_01049,road,road,2025-02-19T18:55:05,18.918,2,0,0,0.6223,1.0707
rd_00514,road,road,2025-02-19T18:55:26,18.924,2,0,0,0.2162,0.3344
tr_metro_greenline_013,transit,metro,2025-02-19T18:55:41,18.928,2,0,0,2.027,2.2382
rd_00335,road,road,2025-02-19T18:56:25,18.941,2,0,0,0.3259,0.6198
rd_00470,road,road,2025-02-19T18:56:32,18.942,2,0,0,0.5094,0.886
rd_00786,road,road,2025-02-19T18:56:36,18.943,2,0,0,0.6597,1.2089
tr_bus_60a_007,transit,bus,2025-02-19T18:57:17,18.955,2,0,0,2.967,5.8537
rd_00763,road,road,2025-02-19T18:57:37,18.96,2,0,0,3.3045,5.3835
